date,300015 excess return,600428 excess return,000878 excess return,600096 excess return
2019-04-08,-0.011439123287671231,-0.03763912328767123,0.010960876712328768,0.035160876712328766
2019-04-09,0.03815076712328767,0.006750767123287672,-0.01434923287671233,-0.01494923287671233
2019-04-10,-0.00516241095890411,0.006737589041095891,-0.024762410958904114,0.01263758904109589
2019-04-11,-0.03587493150684931,-0.018374931506849317,-0.027774931506849315,-0.03537493150684931
2019-04-12,0.018327342465753425,-0.011372657534246575,-7.265753424657534e-05,-0.003172657534246575
2019-04-15,-0.026076630136986304,-0.011976630136986301,0.013123369863013698,-0.0168766301369863
2019-04-16,0.01792101369863014,0.02152101369863014,0.09462101369863014,0.028321013698630135
2019-04-17,0.01051786301369863,-0.004982136986301369,0.01331786301369863,0.013417863013698631
2019-04-18,-0.002177041095890411,-0.01197704109589041,0.001022958904109589,0.030222958904109587
2019-04-19,0.002527095890410959,0.004927095890410959,0.006327095890410959,-0.01887290410958904
2019-04-22,0.01972994520547945,-0.016470054794520544,-0.04227005479452054,0.015529945205479453
2019-04-23,-0.008977479452054795,-0.026377479452054795,-7.747945205479453e-05,-7.747945205479453e-05
2019-04-24,0.022124602739726027,0.011924602739726028,0.005824602739726027,0.005224602739726027
2019-04-25,0.022723698630136985,-0.05557630136986302,-0.04977630136986301,-0.03007630136986301
2019-04-26,0.009331616438356163,-0.008268383561643835,-0.009368383561643837,0.031431616438356166
2019-04-29,0.027753424657534245,-0.03354657534246575,-0.011746575342465752,-0.06754657534246576
2019-04-30,0.006342849315068493,0.023742849315068492,0.035142849315068496,-0.01575715068493151
2019-05-06,-0.07474498630136986,-0.08094498630136986,-0.10014498630136985,-0.04354498630136986
2019-05-07,0.06556189041095889,0.013861890410958904,0.004661890410958903,-0.002038109589041096
2019-05-08,-0.0458312602739726,0.0029687397260273972,-0.016531260273972604,-0.019431260273972604
2019-05-09,-0.03874145205479452,-0.013641452054794521,-0.01034145205479452,-4.145205479452055e-05
2019-05-10,0.04104997260273973,0.031249972602739727,0.029449972602739728,0.017749972602739725
2019-05-13,0.020140931506849313,0.005140931506849315,-0.028759068493150686,-0.000759068493150685
2019-05-14,-0.019866090410958902,-0.022066090410958906,-0.006166090410958904,-0.010166090410958903
2019-05-15,0.027430591780821918,0.014130591780821917,0.02133059178082192,0.006730591780821919
2019-05-16,0.007837506849315069,0.01343750684931507,0.035037506849315066,0.00803750684931507
2019-05-17,-0.0024584657534246573,-0.030058465753424655,-0.05045846575342466,-0.027458465753424657
2019-05-20,0.010529191780821918,-0.002470808219178082,0.002129191780821918,-0.01727080821917808
2019-05-21,0.0029246575342465756,0.008224657534246576,0.03332465753424657,0.020924657534246577
2019-05-22,-0.013771863013698631,-0.01667186301369863,-0.02527186301369863,-0.00757186301369863
2019-05-23,-0.024470794520547942,-0.020470794520547946,-0.020270794520547943,-0.025670794520547945
2019-05-24,0.00023583561643835614,0.006035835616438356,0.004735835616438356,0.011935835616438356
2019-05-27,0.01102695890410959,0.01702695890410959,0.02972695890410959,0.01952695890410959
2019-05-28,0.05742438356164384,-0.005475616438356165,-0.010675616438356164,0.004724383561643835
2019-05-29,-0.019868246575342464,0.0029317534246575344,0.006831753424657534,0.010231753424657535
2019-05-30,0.016443369863013698,-0.009056630136986302,0.017843369863013697,0.007343369863013699
2019-05-31,0.014039890410958903,-6.010958904109589e-05,-0.005060109589041096,-0.008760109589041096
2019-06-03,-0.02145487671232877,-0.008554876712328768,-0.015654876712328767,-0.02105487671232877
2019-06-04,-0.004247616438356164,-0.005547616438356165,-0.009047616438356165,0.0013523835616438358
2019-06-05,-0.02404364383561644,0.04365635616438356,0.01415635616438356,0.0020563561643835615
2019-06-06,0.008758328767123288,-0.04784167123287671,-0.011141671232876713,-0.02004167123287671
2019-06-10,0.0177493698630137,-0.0173506301369863,0.0158493698630137,0.013349369863013699
2019-06-11,0.025243753424657536,0.03274375342465753,0.04484375342465754,0.015943753424657536
2019-06-12,-0.005353123287671233,-0.008553123287671233,-0.009753123287671233,-0.008953123287671233
2019-06-13,-0.011452712328767121,0.002447287671232877,0.0028472876712328766,-0.002152712328767123
2019-06-14,-0.011647205479452053,-0.011747205479452053,-0.008647205479452054,-0.02144720547945206
2019-06-17,0.011250657534246575,-0.0025493424657534246,0.007750657534246576,-0.019149342465753425
2019-06-18,0.01765613698630137,-0.00874386301369863,0.00485613698630137,0.00575613698630137
2019-06-19,0.0002603561643835616,0.014360356164383562,0.006460356164383562,0.02216035616438356
2019-06-20,0.02066567123287671,0.04086567123287671,0.040765671232876714,0.004165671232876712
2019-06-21,0.007169534246575343,-3.046575342465754e-05,-0.0054304657534246575,0.007669534246575343
2019-06-24,-0.0039273972602739725,-0.0024273972602739725,-2.7397260273972603e-05,0.0013726027397260275
2019-06-25,0.013671972602739727,-2.802739726027397e-05,0.021871972602739726,-0.015228027397260273
2019-06-26,0.01737284931506849,0.002372849315068493,-0.028627150684931508,-0.000727150684931507
2019-06-27,-0.0013263424657534246,-2.6342465753424658e-05,-2.6342465753424658e-05,0.0020736575342465754
2019-06-28,-0.0009375479452054795,-0.008337547945205479,-0.02043754794520548,-0.00773754794520548
2019-07-01,0.028770821917808217,0.025770821917808218,0.021670821917808218,0.023970821917808218
2019-07-02,-0.0034250410958904113,-0.002925041095890411,-0.011025041095890411,-0.009025041095890411
2019-07-03,-0.025024027397260274,0.014075972602739725,-0.023024027397260272,-0.0063240273972602744
2019-07-04,-0.022523123287671233,0.021976876712328768,0.0007768767123287672,-0.004223123287671233
2019-07-05,0.017171095890410958,0.01577109589041096,-0.008528904109589041,0.0034710958904109585
2019-07-08,-0.0013395890410958903,-0.05013958904109589,-0.04023958904109588,-0.02453958904109589
2019-07-09,0.008251424657534246,-0.0029485753424657534,0.0008514246575342466,0.01935142465753425
2019-07-10,-0.014249698630136986,-0.016549698630136986,-0.006849698630136986,0.012650301369863013
2019-07-11,-0.0016547397260273974,0.008345260273972602,0.019745260273972602,0.015945260273972604
2019-07-12,-0.006461232876712329,0.02243876712328767,0.004138767123287671,0.06093876712328767
2019-07-15,0.015528287671232878,0.03592828767123288,0.01752828767123288,-0.021971712328767122
2019-07-16,-0.010874657534246575,0.0021253424657534247,-0.004174657534246575,0.011825342465753425
2019-07-17,-0.0036742739726027397,-0.00787427397260274,-0.004674273972602739,-0.02677427397260274
2019-07-18,-0.024675945205479454,-0.021475945205479456,-0.002175945205479452,-0.019475945205479454
2019-07-19,0.004922547945205479,0.03792254794520548,0.06532254794520548,-0.00417745205479452
2019-07-22,0.002926854794520548,-0.0022731452054794523,-0.011073145205479452,-0.020673145205479453
2019-07-23,0.0071298082191780816,-0.007870191780821918,-0.005570191780821918,0.004829808219178082
2019-07-24,0.002532027397260274,-6.797260273972603e-05,0.001532027397260274,0.0006320273972602741
2019-07-25,-0.001672,-0.016272000000000002,-0.016772,-0.013271999999999999
2019-07-26,0.027027780821917806,0.007927780821917809,-0.018672219178082195,0.004127780821917808
2019-07-29,-0.002572027397260274,-0.015872027397260277,-0.004972027397260274,-0.007772027397260274
2019-07-30,-0.010571808219178082,0.005128191780821917,0.03832819178082191,0.0006281917808219179
2019-07-31,0.00022761643835616437,-0.024072383561643835,-0.019572383561643834,-0.010672383561643836
2019-08-01,-0.008072164383561644,-0.0029721643835616436,-0.029272164383561644,0.0013278356164383564
2019-08-02,0.006727835616438357,-0.035872164383561646,-0.007172164383561643,-0.022972164383561644
2019-08-05,-0.024869698630136987,-0.02626969863013699,-0.007669698630136986,-0.009569698630136986
2019-08-06,-0.019261945205479452,-0.023761945205479456,-0.005161945205479452,-0.033261945205479454
2019-08-07,0.02583917808219178,-0.005860821917808219,0.02173917808219178,-0.004660821917808219
2019-08-08,0.033731506849315064,0.0025315068493150686,-0.014668493150684931,0.006831506849315068
2019-08-09,-0.0006711232876712328,-0.005871123287671232,-0.018671123287671235,-0.011471123287671232
2019-08-12,0.006627972602739726,0.024427972602739725,0.011127972602739728,0.0053279726027397264
2019-08-13,-0.0032730684931506853,-0.008873068493150685,-0.003073068493150685,-0.002373068493150685
2019-08-14,0.01762632876712329,0.005626328767123287,-7.367123287671233e-05,0.0037263287671232877
2019-08-15,0.0030271506849315066,0.003127150684931507,-0.009072849315068495,0.007627150684931507
2019-08-16,0.007026986301369863,0.011926986301369864,-0.002273013698630137,-0.003073013698630137
2019-08-19,0.0061269589041095885,0.029226958904109594,0.027226958904109592,0.015126958904109589
2019-08-20,-0.0024723835616438355,0.0029276164383561644,0.0037276164383561643,-0.004572383561643836
2019-08-21,-0.007070772602739726,0.016829227397260272,-0.015570772602739726,0.024029227397260274
2019-08-22,0.03233030136986302,-0.0030696986301369865,-0.0021696986301369863,-0.011869698630136986
2019-08-23,0.02232915068493151,-7.084931506849314e-05,-0.0009708493150684931,-0.005270849315068493
2019-08-26,-0.0015723013698630138,-0.008372301369863014,-0.009072301369863015,-0.011272301369863015
2019-08-27,0.014326657534246575,0.017326657534246573,0.014126657534246575,0.011326657534246574
2019-08-28,0.0025285205479452055,0.008228520547945206,-0.008971479452054794,0.0029285205479452057
2019-08-29,-0.023367890410958905,0.008132109589041096,-0.002167890410958904,-0.0030678904109589043
2019-08-30,0.01442953424657534,-0.035470465753424656,0.00812953424657534,-0.012070465753424658
2019-09-02,0.011230136986301369,0.031230136986301373,0.01953013698630137,0.009830136986301368
2019-09-03,-0.004068849315068493,0.008131150684931506,-0.008868849315068494,0.014231150684931507
2019-09-04,-0.002366986301369863,0.013233013698630138,0.019833013698630136,0.0006330136986301371
2019-09-05,-0.007869479452054795,-0.013169479452054794,0.014430520547945205,0.007330520547945206
2019-09-06,0.006328849315068493,-7.115068493150685e-05,0.011328849315068492,-0.003771150684931507
2019-09-09,0.012428575342465754,0.0051285753424657535,0.012428575342465754,0.005828575342465754
2019-09-10,-0.0009699452054794521,-0.013269945205479451,0.000730054794520548,0.004330054794520548
2019-09-11,-0.009767150684931508,-6.715068493150685e-05,0.0035328493150684932,-0.005167150684931507
2019-09-12,-0.002664904109589041,0.002235095890410959,0.007435095890410959,0.006535095890410959
2019-09-16,0.008636,-0.013464,0.013736,-0.0036639999999999997
2019-09-17,-0.01527027397260274,0.00522972602739726,-0.027270273972602743,-0.01687027397260274
2019-09-18,0.025327863013698628,-0.03057213698630137,-0.00367213698630137,-0.00227213698630137
2019-09-19,0.03012501369863014,0.005925013698630137,0.008325013698630137,0.0044250136986301375
2019-09-20,-0.0006752328767123287,-7.523287671232877e-05,-0.01317523287671233,0.0029247671232876713
2019-09-23,-0.00727558904109589,0.002324410958904109,-0.01217558904109589,-0.01187558904109589
2019-09-24,0.01273509589041096,-0.002464904109589041,-0.007764904109589041,-0.0022649041095890413
2019-09-25,-0.01355605479452055,-0.006056054794520548,-0.019356054794520544,-0.015056054794520548
2019-09-26,0.002455150684931507,-0.014544849315068492,-0.013844849315068493,-0.012944849315068493
2019-09-27,-0.005335972602739726,-3.597260273972602e-05,0.001264027397260274,0.003864027397260274
2019-09-30,0.008627808219178081,-0.020372191780821915,-0.0013721917808219178,-0.0031721917808219175
2019-10-08,0.016828027397260272,-7.197260273972602e-05,-0.006871972602739727,0.0007280273972602741
2019-10-09,-0.017760328767123287,0.008739671232876714,0.006739671232876713,0.013839671232876712
2019-10-10,0.03794476712328767,0.03844476712328767,0.010144767123287672,0.0022447671232876712
2019-10-11,-0.005952356164383561,0.016647643835616437,0.015547643835616439,0.002247643835616438
2019-10-14,0.00043,0.022330000000000003,0.008629999999999999,0.00603
2019-10-15,0.016025945205479453,-0.0029740547945205477,-0.007874054794520548,-0.005374054794520548
2019-10-16,0.020526191780821917,-0.021473808219178086,-7.380821917808219e-05,-0.0030738082191780823
2019-10-17,0.0025291780821917807,0.0023291780821917806,0.01772917808219178,-0.003870821917808219
2019-10-18,-0.00627172602739726,-0.03297172602739726,-0.03547172602739726,-0.00617172602739726
2019-10-21,-0.019573479452054794,-0.009173479452054795,0.0037265205479452054,-0.0038734794520547946
2019-10-22,0.028823315068493154,0.00602331506849315,0.035623315068493144,0.05832331506849315
2019-10-30,0.04923690410958904,-0.011763095890410958,-0.007763095890410959,-6.30958904109589e-05
2019-10-31,-0.01307095890410959,-0.0056709589041095895,0.004029041095890411,-0.011770958904109587
2019-11-01,0.059236958904109585,0.011236958904109588,0.011336958904109587,-6.304109589041096e-05
2019-11-04,0.006243150684931507,0.009243150684931508,0.028943150684931505,-5.684931506849316e-05
2019-11-05,-0.006151506849315068,-5.150684931506849e-05,0.01754849315068493,-0.0066515068493150685
2019-11-06,-0.026848986301369865,-0.006248986301369863,0.004151013698630137,-0.023748986301369866
2019-11-07,0.014247534246575343,-0.008752465753424657,-5.2465753424657535e-05,0.0007475342465753425
2019-11-08,-5.210958904109589e-05,0.008647890410958904,-0.0008521095890410959,-0.006152109589041096
2019-11-11,0.005644301369863013,-0.023555698630136988,-0.015355698630136987,-0.022955698630136988
2019-11-12,0.03523490410958904,0.03603490410958904,-0.0035650958904109584,0.0038349041095890415
2019-11-13,0.05682882191780823,-0.025771178082191776,-0.00477117808219178,-0.0016711780821917809
2019-11-14,0.006026958904109588,-0.0031730410958904108,-0.011873041095890411,-7.304109589041096e-05
2019-11-15,-0.016673780821917807,-0.00887378082191781,-0.019473780821917808,-0.0055737808219178085
2019-11-18,0.010225835616438356,0.005625835616438355,0.007225835616438356,0.0015258356164383562
2019-11-19,0.04643580821917809,0.006235808219178083,0.014035808219178082,0.008535808219178083
2019-11-20,-0.014352027397260275,-0.011952027397260274,-0.012752027397260274,-0.0023520273972602737
2019-11-21,-0.06425065753424657,-5.0657534246575344e-05,-0.005650657534246577,0.0015493424657534248
2019-11-22,-0.0451533698630137,-5.3369863013698634e-05,0.0035466301369863015,-0.004753369863013698
2019-11-25,-0.004561205479452055,0.020938794520547945,0.047738794520547946,0.014738794520547946
2019-11-26,0.0032363561643835616,-0.006263643835616438,0.0037363561643835616,-0.007763643835616439
2019-11-27,-0.012961178082191781,-0.005661178082191781,0.01943882191780822,-0.00476117808219178
2019-11-28,0.010143068493150685,-0.0032569315068493154,-0.023656931506849315,-0.0039569315068493155
2019-11-29,-0.04486454794520549,-6.454794520547944e-05,0.00873545205479452,-6.454794520547944e-05
2019-12-02,0.0014388219178082192,0.0062388219178082195,0.050938821917808214,0.002238821917808219
2019-12-03,0.008841589041095891,0.0056415890410958895,-0.012758410958904108,0.008541589041095891
2019-12-04,-0.001054,-0.0031539999999999997,-0.010354,-0.0023539999999999998
2019-12-05,0.009447780821917807,0.006247780821917809,0.005147780821917808,0.004647780821917808
2019-12-06,0.014743205479452055,0.020443205479452053,-0.0011567945205479453,0.0007432054794520548
2019-12-09,-0.031364246575342467,-0.0061642465753424655,0.03203575342465753,-0.0008642465753424658
2019-12-10,0.005839780821917808,0.0030397808219178083,0.013139780821917808,0.0038397808219178087
2019-12-11,-0.0007570136986301371,-0.003157013698630137,0.005942986301369863,-0.003857013698630137
2019-12-12,-0.006656246575342466,-0.002556246575342466,-0.017256246575342464,-0.009356246575342467
2019-12-13,0.022141561643835617,0.014141561643835615,0.011341561643835615,0.006941561643835616
2019-12-16,-0.01646676712328767,0.006033232876712328,0.00843323287671233,0.0022332328767123285
2019-12-17,0.004831342465753424,0.008331342465753424,0.032431342465753424,0.008431342465753425
2019-12-18,-0.02006808219178082,-0.005468082191780822,-0.02306808219178082,0.003731917808219178
2019-12-19,-0.002256369863013699,0.0137436301369863,-0.0031563698630136987,0.0014436301369863014
2019-12-20,-0.011049698630136988,-0.005349698630136986,-0.024349698630136987,-0.0038496986301369863
2019-12-23,0.0034573424657534245,-0.022742657534246577,-0.020042657534246576,-0.009242657534246575
2019-12-24,-0.016430520547945204,0.0030694794520547946,0.08256947945205478,0.009269479452054795
2019-12-25,0.012274164383561645,-0.006125835616438356,0.021774164383561643,0.0022741643835616438
2019-12-26,0.0007767671232876712,0.01767676712328767,-0.009223232876712329,0.0029767671232876713
2019-12-27,-0.011129452054794521,-0.0030294520547945207,0.02417054794520548,-0.0030294520547945207
2019-12-30,0.003067123287671233,0.016867123287671232,0.053767123287671234,0.002967123287671233
2019-12-31,0.022353589041095894,-4.641095890410959e-05,-0.01604641095890411,0.0029535890410958905
2020-01-02,-0.001539550684931507,0.030760449315068494,0.010260449315068493,0.007560449315068493
2020-01-03,-0.0027318356164383563,-0.013231835616438356,0.005268164383561644,0.011268164383561643
2020-01-06,-0.021327479452054793,-0.005827479452054794,-0.022527479452054792,0.005172520547945206
2020-01-07,0.016566712328767122,0.008166712328767122,0.0065667123287671235,-0.002233287671232877
2020-01-08,-0.00964254794520548,-0.02214254794520548,-0.02254254794520548,-0.01264254794520548
2020-01-09,0.06665369863013698,0.008853698630136986,0.008953698630136987,0.005253698630136986
2020-01-10,0.007551446575342465,-4.855342465753425e-05,0.004351446575342466,0.016351446575342463
2020-01-13,-0.00545641095890411,0.00824358904109589,0.0012435890410958904,0.0028435890410958902
2020-01-14,-0.0074689863013698635,0.011031013698630137,-0.0057689863013698625,0.002131013698630137
2020-01-15,-0.0033727123287671233,-0.016872712328767123,-0.026072712328767126,-0.012472712328767123
2020-01-16,0.03782852054794521,-0.002471479452054794,-7.147945205479451e-05,0.010328520547945206
2020-01-17,0.007530904109589041,-6.90958904109589e-05,-0.00686909589041096,-0.011769095890410957
2020-01-20,0.0010384109589041096,0.0023384109589041093,0.0028384109589041093,-6.158904109589043e-05
2020-01-21,-0.0066516438356164385,-0.027651643835616437,-0.05265164383561644,-0.009651643835616437
2020-01-22,-0.008542027397260274,-0.003042027397260274,0.02655797260273973,-0.002242027397260274
2020-01-23,-0.05546695890410959,-0.02856695890410959,-0.0511669589041096,-0.022566958904109587
2020-02-03,-0.07816860273972603,-0.10626860273972602,-0.09956860273972602,-0.05836860273972602
2020-02-04,0.06543772602739727,-0.020362273972602738,-0.03856227397260274,-0.02126227397260274
2020-02-05,0.011943808219178082,0.013543808219178083,0.0015438082191780822,0.01164380821917808
2020-02-06,0.014350164383561643,0.006950164383561643,0.030550164383561645,0.014750164383561644
2020-02-07,-0.0010491232876712329,-0.0035491232876712327,-0.0028491232876712335,-0.004949123287671233
2020-02-10,0.020054739726027393,0.013254739726027398,0.0436547397260274,0.027654739726027396
2020-02-11,0.018657260273972603,0.003457260273972602,-0.004642739726027397,-0.008742739726027397
2020-02-12,-0.0028416712328767127,0.009658328767123288,0.02445832876712329,0.027958328767123286
2020-02-13,-0.010939534246575342,-0.013039534246575344,-0.017539534246575342,0.058360465753424656
2020-02-14,-0.005034410958904109,-0.0035344109589041093,0.02846558904109589,0.044865589041095895
2020-02-17,0.025660958904109587,0.02636095890410959,0.02066095890410959,0.00556095890410959
2020-02-18,-0.001441178082191781,0.0033588219178082193,0.0006588219178082193,-0.01474117808219178
2020-02-19,-0.014344547945205479,0.002655452054794521,0.002455452054794521,-0.02064454794520548
2020-02-20,0.05436156164383562,0.028861561643835618,0.016961561643835617,-0.0015384383561643836
2020-02-21,-0.011337123287671232,0.003262876712328767,-0.003237123287671233,0.009362876712328766
2020-02-24,-0.013742,-0.024842,-0.018542000000000003,0.003558
2020-02-25,-0.007443890410958905,-0.022043890410958906,-0.0228438904109589,-0.017243890410958904
2020-02-26,-0.03704106849315069,0.015658931506849317,-0.005241068493150685,0.005758931506849314
2020-02-27,0.02126309589041096,-0.00613690410958904,0.005963095890410959,0.01956309589041096
2020-02-28,-0.03954460273972603,-0.044744602739726025,-0.07794460273972602,-0.03134460273972603
2020-03-02,0.049253041095890404,0.04315304109589041,0.07235304109589041,0.0476530410958904
2020-03-03,0.009855561643835616,0.019655561643835615,0.0033555616438356167,0.003455561643835616
2020-03-04,0.027359945205479453,0.009259945205479453,0.018259945205479453,0.0076599452054794525
2020-03-05,0.025060273972602735,0.021760273972602738,0.026060273972602736,0.01586027397260274
2020-03-06,0.004162684931506849,-0.009037315068493151,-0.03613731506849315,-0.01433731506849315
2020-03-09,-0.02004350684931507,0.014956493150684931,-0.06014350684931507,-0.03814350684931507
2020-03-10,-0.001455178082191781,-0.014855178082191781,0.020444821917808217,-0.005055178082191781
2020-03-11,-0.017358027397260275,0.046241972602739725,-0.020958027397260274,-0.013058027397260275
2020-03-12,-0.03614558904109589,-4.558904109589041e-05,-0.02414558904109589,-0.02564558904109589
2020-03-13,-0.010238739726027398,-0.03553873972602739,-0.0186387397260274,-0.0158387397260274
2020-03-16,-0.05253372602739726,-0.04583372602739726,-0.038833726027397264,-0.02063372602739726
2020-03-17,-0.015729671232876715,-2.9671232876712327e-05,0.0008703287671232876,0.006170328767123288
2020-03-18,-0.007526383561643835,-0.031826383561643835,-0.03222638356164383,-0.011626383561643834
2020-03-19,-0.053123178082191774,-2.3178082191780824e-05,-0.026623178082191782,0.01647682191780822
2020-03-20,0.002978219178082192,0.016078219178082193,0.04137821917808219,0.007678219178082192
2020-03-23,-0.05202315068493151,-0.038523150684931506,-0.03502315068493151,-0.019123150684931506
2020-03-24,0.08787769863013697,0.019977698630136986,0.03487769863013699,0.012477698630136987
2020-03-25,0.03717679452054795,0.013276794520547947,0.020576794520547944,0.009276794520547946
2020-03-26,0.003276849315068493,-0.009723150684931507,-0.015023150684931506,0.002276849315068493
2020-03-27,0.00046975342465753423,-3.0246575342465755e-05,0.0029697534246575343,-0.009130246575342466
2020-03-30,-0.01703764383561644,-0.023137643835616437,-0.026537643835616437,0.015362356164383563
2020-03-31,0.031655780821917806,0.016455780821917808,0.017755780821917807,0.03325578082191781
2020-04-01,-0.011838438356164382,-0.013438438356164383,0.0021615616438356165,-0.024938438356164386
2020-04-02,0.014864986301369863,0.009964986301369863,0.016164986301369866,-0.000835013698630137
2020-04-03,-0.0030274246575342466,-0.009927424657534246,-0.006927424657534246,0.0052725753424657535
2020-04-07,0.023777917808219175,0.020677917808219176,0.030277917808219174,0.03287791780821918
2020-04-08,-0.0017244657534246576,0.009775534246575342,0.01977553424657534,-0.013824465753424657
2020-04-09,0.03966761643835617,-3.238356164383561e-05,-0.009932383561643835,-0.004432383561643836
2020-04-10,0.02376304109589041,-0.01313695890410959,-0.01463695890410959,-0.02583695890410959
